CONTENT TYPE,PROGRAM NAME,CONTENT NAME,SEASON NUMBER,PARTNER ID,IMPRESSIONS,ESTIMATED PARTNER EARNINGS,eCPM
SERIES,The Jerry Springer Show,S07:E100 - Your Man Wants Me!,7,JS-1724,26685,133.00128362499999,4.984121552370245
SERIES,Steve Harvey,S04:E01 - What Men Think: The Event,4,SH-0401,25885,148.253954625,5.72740794378984
SERIES,Maury,S12:E56 - He's My Husband Now. Not Your Baby's Dad!,12,MS-17111,25780,132.37714700000004,5.134877695888287
SERIES,The Jerry Springer Show,S08:E38 - Scandalous Affairs,8,JS-0157,25368,129.08604187499998,5.088538389900662
SERIES,The Steve Wilkos Show,S04:E01 - How Could You Cover for Him?,4,SW-0401,25060,128.67234100000002,5.134570670391062
SERIES,The Steve Wilkos Show,S04:E47 - I Had Sex to Hurt You,4,SW-17103,25038,127.08410225,5.075649103362888
SERIES,Karamo,S01:E17 - My Cheating Husband Went Viral,1,KA-0617,24947,129.17047237500003,5.1777958221429445
SERIES,The Steve Wilkos Show,S06:E34 - Controlling and Abusive Men,6,SW-0634,24885,127.98979812500002,5.143250879043602
SERIES,The Jerry Springer Show,S08:E35 - Shocking Truths Exposed,8,JS-0155,24641,124.33308474999998,5.0457808023213335
SERIES,The Jerry Springer Show,S07:E102 - I'm Here to Divorce You!,7,JS-1726,24340,121.003210125,4.971372642769104
SERIES,The Jerry Springer Show,S07:E101 - I Slept With Your Lover!,7,JS-1725,24111,120.882244875,5.013572430633321
SERIES,The Steve Wilkos Show,S06:E16 - Did You Ever Have My Baby?,6,SW-0616,23984,123.718728875,5.158385960431954
SERIES,The Steve Wilkos Show,S06:E54 - I Left You but You Are the Father,6,SW-17111,23917,122.370275125,5.116455873437304
SERIES,Karamo,S01:E19 - 5 Year Relationship...We've Never Met,1,KA-0621,23079,119.59034849999999,5.1817820746132845
SERIES,Karamo,S01:E20 - Our Love Went Viral,1,KA-0619,23068,119.46799987499999,5.178949188269464
SERIES,The Steve Wilkos Show,S04:E118 - Bullied Out of School,4,SW-04118,23062,116.39079199999998,5.046864625791343
SERIES,Maury,S12:E57 - I Cheated With 97 Women...Will My Fiancee Forgive Me?,12,MS-17112,22973,116.83632625,5.085810571105211
SERIES,The Steve Wilkos Show,S06:E37 - DNA Shockers,6,SW-0637,22645,115.60561862499999,5.105127782071097
SERIES,The Jerry Springer Show,S08:E41 - Attack of the Springer Guests,8,JS-0158,22634,115.53347575,5.104421478748785
SERIES,The Steve Wilkos Show,S03:E134 - Results Revealed: Did She Cheat?,3,SW-1752,22412,113.23801562499999,5.052561825138318
SERIES,The Jerry Springer Show,S08:E43 - Cheating Secrets Revealed,8,JS-0115,22276,111.90748887500001,5.023679694514276
SERIES,Karamo,S01:E21 - Unlock the Phone: Is She Still Talking to Her One-Night Stand?,1,KA-0622,22254,114.511803,5.145672822863306
SERIES,The Jerry Springer Show,S07:E103 - Adult Babies,7,JS-0140,22004,110.35963925000001,5.015435341301583
SERIES,The Steve Wilkos Show,S03:E137 - My Teen Daughter Wants a Baby,3,SW-1756,21816,110.71207262500002,5.074810809726807
SERIES,The Jerry Springer Show,S07:E106 - I Have Another Lover,7,JS-1730,21510,107.29428674999998,4.988111889818688
SERIES,The Steve Wilkos Show,S03:E140 - You Waited 17 Years for This!,3,SW-1759,21363,108.526182625,5.080100296072649
SERIES,The Steve Wilkos Show,S06:E30 - Heart-Stopping DNA Results,6,SW-0630,21041,107.00440712499999,5.085519087733472
SERIES,The Steve Wilkos Show,S04:E92 - These DNA Results Will Floor You,4,SW-0492,20932,105.92852025000002,5.060601961112173
SERIES,The Steve Wilkos Show,S03:E83 - College Life Uncovered (Pt. 2),3,SW-1708,20871,104.84144124999999,5.023307040870106
SERIES,The Jerry Springer Show,S07:E104 - Attack of the Ex-Lovers,7,JS-1728,20831,104.28041487500002,5.0060205883058915
SERIES,The Steve Wilkos Show,S04:E81 - Is She Lying About the Baby?,4,SW-17100,20672,104.40715862500004,5.050655893237231
SERIES,Karamo,S01:E26 - My Niece Is 16 and Pregnant ... I Need Help,1,KA-0625,20303,105.03604475000002,5.173424851007241
SERIES,Karamo,S01:E18 - Unlock the Phone Has Shocking Surprise,1,KA-0620,20162,104.29777137499998,5.172987371044538
SERIES,Karamo,S01:E22 - DNA: Are You My Brother & Sister?,1,KA-0624,19747,101.31997225,5.130904555122298
SERIES,Maury,S12:E47 - 6 Women … 9 Babies … Am I the Father?,12,MS-1247,19506,98.946327375,5.072609831590279
SERIES,The Jerry Springer Show,S07:E109 - Newlyweds Headed for Divorce,7,JS-1731,19127,95.46987275,4.9913667982433205
SERIES,Maury,S12:E58 - 1 Man... 3 Women... 4 Babies... Is He the Dad?,12,MS-17113,18987,96.827154375,5.0996552575446366
SERIES,Maury,S12:E45 - Who Fathered My 4 Kids … My Husband or My Lover?,12,MS-1245,18627,95.29334149999998,5.115871664787673
SERIES,Maury,S12:E65 - I Found a Prostitute in Our House...Did You Cheat?,12,MS-17108,18371,93.23291775,5.075005048718088
SERIES,The Jerry Springer Show,S08:E44 - I Can't Stop Loving You,8,JS-0159,18295,90.87373224999999,4.967134859251161
SERIES,The Jerry Springer Show,S07:E132 - My Pimp Runs My Family,7,JS-0144,18188,91.35517912500002,5.022827090664175
SERIES,Karamo,S01:E28 - If You're Not Cheating...Unlock Your Phone!,1,KA-0629,18155,93.52278249999998,5.1513512806389405
SERIES,The Jerry Springer Show,S07:E110 - Dump Your Cheating Lover!,7,JS-1732,18144,90.72897312500001,5.0004945505401235
SERIES,The Jerry Springer Show,S08:E91 - Mom Stole My Lady Love!,8,JS-0129,18114,90.9411335,5.0204887655956725
SERIES,The Jerry Springer Show,S07:E125 - I'm Hiding a Sexy Secret,7,JS-0141,17995,90.15027087499998,5.009739976382327
SERIES,The Jerry Springer Show,S07:E111 - I Share My Lover!,7,JS-1733,17676,89.424456625,5.059088969506676
SERIES,The Jerry Springer Show,S07:E118 - Lovers vs. Mistresses,7,JS-1734,17563,87.581745125,4.986718961737744
SERIES,Karamo,S01:E24 - Karamo & His Son Share Their Story of Addiction,1,KA-0627,17538,90.2699945,5.147108820846163
SERIES,Karamo,S01:E23 - Unlock the Phone: Prove You're Not Cheating,1,KA-0623,17380,88.35459412500003,5.083693563003454
SERIES,The Jerry Springer Show,S08:E47 - Explosive Love Affairs,8,JS-0160,17339,87.48932849999998,5.045811667339523
SERIES,The Jerry Springer Show,S08:E100 - Love Affairs Disasters,8,JS-0134,17284,87.4007085,5.0567408296690575
SERIES,The Jerry Springer Show,S08:E101 - Guess What? I'm Cheating,8,JS-0135,17214,87.20220599999999,5.065772394562565
SERIES,Karamo,S01:E25 - Mom Used Me for Her Sexy Business,1,KA-0626,16939,87.79795587499999,5.1831841239152245
SERIES,The Jerry Springer Show,S07:E124 - Wives Battle Mistresses,7,JS-0109,16903,84.86464787499999,5.020685551381411
SERIES,Karamo,S01:E29 - Unlock My Husband's Phone...Is He Cheating?,1,KA-0630,16889,86.552038125,5.124758015572265
SERIES,Maury,S12:E61 - We Had a Threesome…But I'm Not Your Baby's Dad!,12,MS-17114,16771,84.79238600000002,5.055893268141436
SERIES,Karamo,S01:E27 - Your Sister Says You Cheat...Unlock Your Phone,1,KA-0628,16617,84.96171075000001,5.112939203827406
SERIES,The Jerry Springer Show,S07:E120 - Torn Between Two Lovers,7,JS-1735,16540,82.07892875,4.96245034764208
SERIES,The Jerry Springer Show,S08:E50 - Hot Love Affairs,8,JS-0136,16365,81.75774424999997,4.995890268866482
SERIES,Maury,S12:E62 - Test Him...Is My Daughter's Fiance a Male Prostitute?,12,MS-17105,16049,80.67958675,5.027078743223877
SERIES,Karamo,S01:E37 - Unlock: Prove That You're Not Cheating With My Cousin,1,KA-0639,15611,81.120435375,5.196363805970149
SERIES,Karamo,S01:E30 - Don't Leave Me...Save Our Family,1,KA-0631,15553,80.229029125,5.158427899762104
SERIES,The Jerry Springer Show,S07:E130 - Mistresses Attack,7,JS-0143,15322,76.90885912499999,5.019505229408693
SERIES,Maury,S12:E82 - Stop My 15-Year-Old From Having Her Second Baby!,12,MS-1282,15150,78.48642725,5.180622260726073
SERIES,Maury,S12:E73 - These Women Are Lying... Their 3 Kids Are Not Mine!,12,MS-1273,15053,76.75006762500001,5.098655924068293
SERIES,Maury,S12:E63 - 7 Babies. 8 Men. Who's the Father?,12,MS-17106,14994,75.49443562500001,5.034976365546219
SERIES,Karamo,S01:E31 - Will a Dna Test Reveal My True Identity? Will This Friendship Survive?,1,KA-0615,14805,76.990524625,5.200305614657211
SERIES,Maury,S12:E88 - I Confess... I Cheated and Paid for Sex Seven Times!,12,MS-1288,14726,74.80507212500001,5.079795743922315
SERIES,Maury,S12:E77 - Secrets Revealed... I Cheated With Over 200 Men!,12,MS-1277,14457,73.37483387500001,5.075384510963548
SERIES,Maury,S12:E67 - My Wife Cheated 3 Times...Is He My Son?,12,MS-17109,14445,73.12874624999998,5.062564641744547
SERIES,Steve Harvey,S04:E05 - Empty Nesters,4,SH-0405,14320,74.06038937499997,5.171814900488824
SERIES,The Jerry Springer Show,S07:E135 - My Uncle Stole My Wife,7,JS-0145,14250,71.55150624999999,5.021158333333332
SERIES,The Jerry Springer Show,S07:E127 - Ex-Lovers Confronted,7,JS-0142,14167,69.947250625,4.937336812663231
SERIES,Karamo,S01:E41 - Three Sisters in Crisis,1,KA-0644,14158,72.97099687500001,5.1540469610820745
SERIES,The Jerry Springer Show,S07:E156 - Bizarre Jobs,7,JS-0150,14008,70.33907475000001,5.021350281981726
SERIES,The Jerry Springer Show,S07:E139 - 600 Pound Angry Mom,7,JS-0117,13978,70.05603149999999,5.011878058377449
SERIES,Karamo,"S01:E39 - Mom, Stop Blaming Us for Dad's Death",1,KA-0641,13458,69.40817100000001,5.15739121711993
SERIES,Maury,S12:E84 - My Daughter Sleeps Around... You're Not Her Baby's Dad!,12,MS-1284,13229,66.34608925000002,5.015200638748206
SERIES,Maury,S12:E72 - You're Twice My Daughter's Age... I'll Prove You Cheat!,12,MS-1272,13030,66.186192625,5.0795236089792795
SERIES,Karamo,"S01:E42 - We're Here to Unlock Your Phone, Not Mine!",1,KA-0643,12922,65.87866162499999,5.098178426327193
SERIES,Steve Harvey,S04:E06 - Date My Mom,4,SH-0406,12903,65.995304375,5.114725596760444
SERIES,Karamo,S01:E36 - I'm a Virgin Looking for a Husband,1,KA-0637,12896,67.441210375,5.229622392602357
SERIES,Karamo,S01:E40 - Step Up and Take Care of Your Daughter,1,KA-0636,12847,66.57418775,5.182080466256713
SERIES,Steve Harvey,S04:E03 - Relationship Crossroads,4,SH-0403,12597,66.495695875,5.2786930122251325
SERIES,Karamo,S01:E38 - DNA: Step Up for Your Son,1,KA-0640,12549,64.26369775000002,5.121021416049089
SERIES,Maury,S12:E80 - Did My Husband Have Sex With My Mom? Test Him!,12,MS-1280,12110,61.611332999999995,5.087641040462427
SERIES,Karamo,S01:E45 - My Sister Got Me Fired & Ruined My Life,1,KA-0638,11685,60.5267775,5.179869704749679
SERIES,Maury,S12:E85 - Test Him! Does My Fiance Have a Secret Sex Life?,12,MS-1285,11609,59.54451212500001,5.129168070031873
SERIES,Maury,S12:E79 - DNA Will Prove... My Five Kids Are Yours!,12,MS-1279,11309,57.016561874999994,5.041697928640905
SERIES,Karamo,S01:E50 - Did My Mom Trade Me for Drugs? Part 2,1,KA-0650,11188,56.96499375,5.091615458526993
SERIES,Karamo,S01:E48 - My Husband Has a Gambling Addiction,1,KA-0651,10857,56.40610325,5.1953673436492585
SERIES,Karamo,S01:E46 - Stop Spending My Money at the Strip Club,1,KA-0646,10632,54.642482124999994,5.139435865782543
SERIES,Karamo,"S01:E44 - Karamo, Help My Mom & Sister's Toxic Relationship",1,KA-0645,10582,55.19288075000001,5.215732446607448
SERIES,Karamo,S01:E52 - DNA Mystery: 23 Years Later,1,KA-0657,10142,51.651432,5.0928250838099
SERIES,Karamo,"S01:E43 - Son, Forgive Me for My Drug Addiction",1,KA-0642,10128,51.734067875,5.10802407928515
SERIES,Maury,S12:E75 - You Cheated on My Brother... Your 3 Kids Aren't His!,12,MS-1275,9898,50.604360625000005,5.112584423620935
SERIES,Karamo,S01:E49 - Did My Mom Trade Me for Drugs? Part 1,1,KA-0649,9850,51.15554150000001,5.193455989847717
