,,,,,Date Dim,2025-07-01,2025-07-01,2025-07-01,2025-07-01,2025-07-02,2025-07-02,2025-07-02,2025-07-02,2025-07-03,2025-07-03,2025-07-03,2025-07-03,2025-07-04,2025-07-04,2025-07-04,2025-07-04,2025-07-05,2025-07-05,2025-07-05,2025-07-05,2025-07-06,2025-07-06,2025-07-06,2025-07-06,2025-07-07,2025-07-07,2025-07-07,2025-07-07,2025-07-08,2025-07-08,2025-07-08,2025-07-08,2025-07-09,2025-07-09,2025-07-09,2025-07-09,2025-07-10,2025-07-10,2025-07-10,2025-07-10,2025-07-11,2025-07-11,2025-07-11,2025-07-11,2025-07-12,2025-07-12,2025-07-12,2025-07-12,2025-07-13,2025-07-13,2025-07-13,2025-07-13,2025-07-14,2025-07-14,2025-07-14,2025-07-14,2025-07-15,2025-07-15,2025-07-15,2025-07-15,2025-07-16,2025-07-16,2025-07-16,2025-07-16,2025-07-17,2025-07-17,2025-07-17,2025-07-17,2025-07-18,2025-07-18,2025-07-18,2025-07-18,2025-07-19,2025-07-19,2025-07-19,2025-07-19,2025-07-20,2025-07-20,2025-07-20,2025-07-20,2025-07-21,2025-07-21,2025-07-21,2025-07-21,2025-07-22,2025-07-22,2025-07-22,2025-07-22,2025-07-23,2025-07-23,2025-07-23,2025-07-23,2025-07-24,2025-07-24,2025-07-24,2025-07-24,2025-07-25,2025-07-25,2025-07-25,2025-07-25,2025-07-26,2025-07-26,2025-07-26,2025-07-26,2025-07-27,2025-07-27,2025-07-27,2025-07-27,2025-07-28,2025-07-28,2025-07-28,2025-07-28,2025-07-29,2025-07-29,2025-07-29,2025-07-29,2025-07-30,2025-07-30,2025-07-30,2025-07-30,2025-07-31,2025-07-31,2025-07-31,2025-07-31,2025-08-01,2025-08-01,2025-08-01,2025-08-01,2025-08-02,2025-08-02,2025-08-02,2025-08-02,2025-08-03,2025-08-03,2025-08-03,2025-08-03,2025-08-04,2025-08-04,2025-08-04,2025-08-04,2025-08-05,2025-08-05,2025-08-05,2025-08-05,2025-08-06,2025-08-06,2025-08-06,2025-08-06,2025-08-07,2025-08-07,2025-08-07,2025-08-07,2025-08-08,2025-08-08,2025-08-08,2025-08-08,2025-08-09,2025-08-09,2025-08-09,2025-08-09,2025-08-10,2025-08-10,2025-08-10,2025-08-10,2025-08-11,2025-08-11,2025-08-11,2025-08-11,2025-08-12,2025-08-12,2025-08-12,2025-08-12,2025-08-13,2025-08-13,2025-08-13,2025-08-13,2025-08-14,2025-08-14,2025-08-14,2025-08-14,2025-08-15,2025-08-15,2025-08-15,2025-08-15,2025-08-16,2025-08-16,2025-08-16,2025-08-16,2025-08-17,2025-08-17,2025-08-17,2025-08-17,2025-08-18,2025-08-18,2025-08-18,2025-08-18,2025-08-19,2025-08-19,2025-08-19,2025-08-19,2025-08-20,2025-08-20,2025-08-20,2025-08-20,2025-08-21,2025-08-21,2025-08-21,2025-08-21,2025-08-22,2025-08-22,2025-08-22,2025-08-22,2025-08-23,2025-08-23,2025-08-23,2025-08-23,2025-08-24,2025-08-24,2025-08-24,2025-08-24,2025-08-25,2025-08-25,2025-08-25,2025-08-25,2025-08-26,2025-08-26,2025-08-26,2025-08-26,2025-08-27,2025-08-27,2025-08-27,2025-08-27,2025-08-28,2025-08-28,2025-08-28,2025-08-28,2025-08-29,2025-08-29,2025-08-29,2025-08-29,2025-08-30,2025-08-30,2025-08-30,2025-08-30,2025-08-31,2025-08-31,2025-08-31,2025-08-31,2025-09-01,2025-09-01,2025-09-01,2025-09-01,2025-09-02,2025-09-02,2025-09-02,2025-09-02,2025-09-03,2025-09-03,2025-09-03,2025-09-03,2025-09-04,2025-09-04,2025-09-04,2025-09-04,2025-09-05,2025-09-05,2025-09-05,2025-09-05,2025-09-06,2025-09-06,2025-09-06,2025-09-06,2025-09-07,2025-09-07,2025-09-07,2025-09-07,2025-09-08,2025-09-08,2025-09-08,2025-09-08,2025-09-09,2025-09-09,2025-09-09,2025-09-09,2025-09-10,2025-09-10,2025-09-10,2025-09-10,2025-09-11,2025-09-11,2025-09-11,2025-09-11,2025-09-12,2025-09-12,2025-09-12,2025-09-12,2025-09-13,2025-09-13,2025-09-13,2025-09-13,2025-09-14,2025-09-14,2025-09-14,2025-09-14,2025-09-15,2025-09-15,2025-09-15,2025-09-15,2025-09-16,2025-09-16,2025-09-16,2025-09-16,2025-09-17,2025-09-17,2025-09-17,2025-09-17,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2025-09-19,2025-09-19,2025-09-19,2025-09-19,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-21,2025-09-21,2025-09-21,2025-09-21,2025-09-22,2025-09-22,2025-09-22,2025-09-22,2025-09-23,2025-09-23,2025-09-23,2025-09-23,2025-09-24,2025-09-24,2025-09-24,2025-09-24,2025-09-25,2025-09-25,2025-09-25,2025-09-25,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-27,2025-09-27,2025-09-27,2025-09-27,2025-09-28,2025-09-28,2025-09-28,2025-09-28,2025-09-29,2025-09-29,2025-09-29,2025-09-29,2025-09-30,2025-09-30,2025-09-30,2025-09-30
504,Judge Karen's Court,The Big Bro Botch,10,12,US-46062219-12411370-12398652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,"1,530","2,433",609.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,141",10,"1,151",565.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,"1,009","1,864",412.46,,,,,,,,,,,,,915,"1,180","2,095",476.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Judge Jerry,Knocked Off,1,23,US-44079546-3265157-3257694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,"1,284","2,119",501.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,135","1,502","2,637",588.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,"1,254","2,202",482.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Divorce Court,Mommy Dearest,20,120,US-43764376-12411357-306010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,130","1,940","3,070",759.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,"1,478","1,916",527.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Judge Karen's Court,Too Close For Comfort,10,2,US-43809955-12411370-12398652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881,"1,533","2,414",639.64,,,,,732,"1,109","1,841",456.01,"1,043","1,466","2,509",605.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,"1,600","2,379",660.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,"1,419","2,143",608.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,122","1,665","2,787",704.18,,,,,,,,,738,897,"1,635",374.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,"1,024","1,944",429.36,,,,,,,,,,,,,,,,,,,,,"1,018","1,301","2,319",539.56,,,,,,,,,,,,
508,Cutlers Court,Obiowo vs. Vranas,1,21,US-65004226-56007631-55990945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,"1,894","2,729",780.44,,,,,,,,,,,,,,,,,,,,,,,,,814,"1,716","2,530",667.99,,,,,,,,,,,,,,,,,,,,,,,,,606,"1,801","2,407",707.20,,,,,,,,,,,,,,,,,,,,,,,,,998,"1,751","2,749",688.31,,,,,,,,,,,,,,,,,,,,,,,,,836,"1,410","2,246",512.79,,,,,,,,,,,,,,,,,,,,,,,,,"1,121","1,743","2,864",602.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,"1,480","2,291",523.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,"1,295","1,706",457.63,,,,,,,,,,,,,,,,
509,Cutlers Court,Holmes vs. Holmes,1,2,US-65004216-56007631-55990945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,"1,875","2,469",729.60,,,,,,,,,,,,,,,,,,,,,,,,,449,"1,763","2,212",687.23,,,,,,,,,,,,,,,,,,,,,,,,,"1,004","2,342","3,346",906.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,"1,529","2,036",602.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,"1,521","2,005",541.07,,,,,,,,,,,,,,,,,,,,,,,,,614,"1,226","1,840",450.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,001","1,138","2,139",420.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,119","1,461","2,580",538.55,,,,,,,,,,,,,,,,
510,Divorce Court,False Positive,1,5,US-16167599-12411356-306010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,112","1,792","2,904",722.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Cutlers Court,Lockhart vs. Reid,1,35,US-65004239-56007631-55990945,,,,,,,,,,,,,"1,110","1,965","3,075",769.91,,,,,,,,,,,,,736,"2,018","2,754",792.48,,,,,,,,,628,"2,052","2,680",796.55,,,,,,,,,,,,,,,,,,,,,,,,,939,"2,390","3,329",929.48,,,,,,,,,,,,,,,,,,,,,,,,,975,"2,132","3,107",844.61,,,,,,,,,,,,,,,,,,,,,,,,,708,"1,553","2,261",621.38,,,,,,,,,,,,,,,,,527,"2,080","2,607",815.63,,,,,758,"1,959","2,717",764.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,078","1,818","2,896",663.57,,,,,,,,,,,,,,,,,,,,,,,,,733,"1,301","2,034",476.42,,,,,,,,,,,,,,,,,,,,,,,,,875,"1,197","2,072",456.19,,,,,,,,,,,,,622,"1,444","2,066",519.99,,,,,,,,,911,"1,389","2,300",515.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,036","1,442","2,478",519.43,,,,,,,,,,,,,,,,
512,Judge Jerry,When Two Or More Are Gathered,1,10,US-44079531-3265157-3257694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,"1,410","1,973",565.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,"1,178","2,054",481.14,,,,,,,,,,,,,,,,,,,,,,,,,"1,110","1,520","2,630",597.17,,,,,,,,,,,,,,,,,,,,,,,,,729,"1,131","1,860",454.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,"1,050","1,653",414.54,,,,
513,Judge Mom,"Little League, Big Problems",2,9,US-50411804-25613071-3257696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,"1,407","2,150",641.16,,,,,,,,,,,,,,,,,,,,,,,,,973,"1,220","2,193",562.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,"1,292","2,276",603.16,,,,,,,,,,,,,,,,,,,,,,,,,"1,060","1,229","2,289",551.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,108","1,076","2,184",499.77,,,,,,,,,,,,,,,,,,,,,,,,,989,987,"1,976",458.99,,,,,,,,,,,,,,,,,,,,,,,,,740,973,"1,713",438.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Judge Karen's Court,Heckling The Plaintiff,10,16,US-46062208-12411370-12398652,,,,,,,,,791,"1,399","2,190",573.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,107","1,510","2,617",612.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,"1,619","2,570",668.93,,,,,669,998,"1,667",417.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,"1,058","1,701",430.98,,,,,,,,,,,,,,,,,,,,,,,,,805,"1,187","1,992",474.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Cutlers Court,Smith vs. Lamisere,1,60,,,,,,927,"2,168","3,095",831.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,104","2,236","3,340",860.03,,,,,517,"1,931","2,448",750.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,"1,581","1,992",612.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,"2,057","2,990",798.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,"1,569","2,245",550.50,538,"1,438","1,976",509.35,,,,,967,"1,833","2,800",650.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,"1,461","2,309",533.43,,,,,,,,,854,"1,448","2,302",506.40,,,,,,,,,,,,,,,,,743,"1,576","2,319",569.33,,,,,731,"1,509","2,240",529.98,,,,,,,,
516,Divorce Court,Down In The Dm,19,39,US-43865941-313415-306010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,"1,404","2,012",537.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,"1,271","1,757",496.43,,,,,"1,104","1,556","2,660",624.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,"1,193","2,008",477.77,,,,,,,,,,,,,,,,,,,,,,,,
517,Divorce Court,Stingy Deadbeat Dad,1,4,US-16167597-12411356-306010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,099","1,835","2,934",715.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Divorce Court,Socially Distanced Marriage,1,3,US-16167596-12411356-306010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,095","1,742","2,837",711.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Cutlers Court,Hicks vs. Rodriguez,1,4,US-65004217-56007631-55990945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,"1,779","2,107",697.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,"1,535","2,084",623.61,,,,,,,,,,,,,,,,,,,,,,,,,725,"1,429","2,154",569.12,,,,,,,,,,,,,,,,,,,,,,,,,749,"1,381","2,130",507.33,,,,,,,,,,,,,,,,,,,,,,,,,"1,094","1,699","2,793",610.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,"1,215","1,936",442.56,,,,,,,,,,,,,,,,,,,,,,,,,402,"1,215","1,617",446.35,,,,,,,,,,,,,,,,
520,Judge Jerry,It's Just Business,1,13,US-44079535-3265157-3257694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,"1,577","2,074",600.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,094","1,519","2,613",595.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,"1,208","2,130",485.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Judge Karen's Court,My House My Couch,10,20,US-46062210-12411370-12398652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,093","1,792","2,885",707.11,,,,,,,,,"1,045","1,382","2,427",542.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964,"1,640","2,604",644.30,,,,,,,,,719,972,"1,691",384.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Judge Karen's Court,What Happened To The Wii?,10,27,US-46062236-12411370-12398652,,,,,,,,,990,"1,733","2,723",648.05,,,,,,,,,,,,,,,,,,,,,,,,,"1,090","1,910","3,000",714.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,"1,544","2,241",586.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,"1,472","2,044",538.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,"1,267","2,194",485.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,085","1,103","2,188",423.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Judge Jerry,I-Fraud,1,4,US-44034537-3265157-3257694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,"1,312","1,755",505.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,"1,246","1,976",472.08,,,,,,,,,,,,,,,,,,,,,,,,,"1,089","1,528","2,617",600.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,"1,138","1,910",453.28,,,,
524,Judge Jerry,Not A Charity,1,44,US-44079562-3265157-3257694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,"1,308","1,515",475.27,,,,,,,,,,,,,,,,,,,,,,,,,"1,086","1,459","2,545",574.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Judge Karen's Court,Bail Bonds Break Bonds,10,41,US-46062202-12411370-12398652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,"1,642","2,430",645.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,001","1,627","2,628",638.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,068","1,827","2,895",701.94,,,,,853,"1,160","2,013",463.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,086","1,528","2,614",599.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,"1,230","2,131",494.02,,,,,758,930,"1,688",371.70,,,,,,,,,,,,,,,,,708,"1,146","1,854",453.06,,,,,,,,,,,,,,,,,,,,
526,Divorce Court,Stir Crazy,19,42,US-43865943-313415-306010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924,"1,666","2,590",637.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,080","1,485","2,565",621.14,512,"1,393","1,905",535.69,,,,,,,,,,,,,,,,,,,,,984,"1,307","2,291",534.68,,,,,,,,,,,,,,,,,,,,,436,"1,287","1,723",486.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,"1,180","1,894",442.34,,,,,,,,,,,,,,,,,,,,,,,,
527,Divorce Court,Julie vs. Don,1,26,US-43810459-12411356-306010,,,,,"1,062","1,505","2,567",602.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,"1,411","1,705",559.93,,,,,,,,,,,,,,,,,,,,,,,,,246,"1,584","1,830",627.39,,,,,,,,,,,,,,,,,,,,,,,,,448,"1,543","1,991",588.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,"1,156","1,623",456.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,079","1,123","2,202",476.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563,996,"1,559",398.59
